ts_anchor,ts_target,past_pv,target
2025-08-28 13:15:00+08:00,2025-08-28 13:30:00+08:00,"[15616.333, 17644.666, 19696.334, 16350.333, 19334.0, 20641.666, 16991.334, 21530.334]",14853.667
2025-08-28 13:30:00+08:00,2025-08-28 13:45:00+08:00,"[17644.666, 19696.334, 16350.333, 19334.0, 20641.666, 16991.334, 21530.334, 17449.334]",18342.0
2025-08-28 13:45:00+08:00,2025-08-28 14:00:00+08:00,"[19696.334, 16350.333, 19334.0, 20641.666, 16991.334, 21530.334, 17449.334, 14853.667]",24498.666
2025-08-28 14:00:00+08:00,2025-08-28 14:15:00+08:00,"[16350.333, 19334.0, 20641.666, 16991.334, 21530.334, 17449.334, 14853.667, 18342.0]",21157.334
2025-08-28 14:15:00+08:00,2025-08-28 14:30:00+08:00,"[19334.0, 20641.666, 16991.334, 21530.334, 17449.334, 14853.667, 18342.0, 24498.666]",21456.334
2025-08-28 14:30:00+08:00,2025-08-28 14:45:00+08:00,"[20641.666, 16991.334, 21530.334, 17449.334, 14853.667, 18342.0, 24498.666, 21157.334]",18402.0
2025-08-28 14:45:00+08:00,2025-08-28 15:00:00+08:00,"[16991.334, 21530.334, 17449.334, 14853.667, 18342.0, 24498.666, 21157.334, 21456.334]",11670.333
2025-08-28 15:00:00+08:00,2025-08-28 15:15:00+08:00,"[21530.334, 17449.334, 14853.667, 18342.0, 24498.666, 21157.334, 21456.334, 18402.0]",6009.0
2025-08-28 15:15:00+08:00,2025-08-28 15:30:00+08:00,"[17449.334, 14853.667, 18342.0, 24498.666, 21157.334, 21456.334, 18402.0, 11670.333]",8292.667
2025-08-28 15:30:00+08:00,2025-08-28 15:45:00+08:00,"[14853.667, 18342.0, 24498.666, 21157.334, 21456.334, 18402.0, 11670.333, 6009.0]",9761.0
2025-08-28 15:45:00+08:00,2025-08-28 16:00:00+08:00,"[18342.0, 24498.666, 21157.334, 21456.334, 18402.0, 11670.333, 6009.0, 8292.667]",7941.0
2025-08-28 16:00:00+08:00,2025-08-28 16:15:00+08:00,"[24498.666, 21157.334, 21456.334, 18402.0, 11670.333, 6009.0, 8292.667, 9761.0]",6871.0
2025-08-28 16:15:00+08:00,2025-08-28 16:30:00+08:00,"[21157.334, 21456.334, 18402.0, 11670.333, 6009.0, 8292.667, 9761.0, 7941.0]",5996.6665
2025-08-28 16:30:00+08:00,2025-08-28 16:45:00+08:00,"[21456.334, 18402.0, 11670.333, 6009.0, 8292.667, 9761.0, 7941.0, 6871.0]",6233.0
2025-08-28 16:45:00+08:00,2025-08-28 17:00:00+08:00,"[18402.0, 11670.333, 6009.0, 8292.667, 9761.0, 7941.0, 6871.0, 5996.6665]",4533.0
2025-08-28 17:00:00+08:00,2025-08-28 17:15:00+08:00,"[11670.333, 6009.0, 8292.667, 9761.0, 7941.0, 6871.0, 5996.6665, 6233.0]",3144.6667
2025-08-28 17:15:00+08:00,2025-08-28 17:30:00+08:00,"[6009.0, 8292.667, 9761.0, 7941.0, 6871.0, 5996.6665, 6233.0, 4533.0]",2812.0
2025-08-28 17:30:00+08:00,2025-08-28 17:45:00+08:00,"[8292.667, 9761.0, 7941.0, 6871.0, 5996.6665, 6233.0, 4533.0, 3144.6667]",920.6667
2025-08-28 17:45:00+08:00,2025-08-28 18:00:00+08:00,"[9761.0, 7941.0, 6871.0, 5996.6665, 6233.0, 4533.0, 3144.6667, 2812.0]",398.66666
2025-08-28 18:00:00+08:00,2025-08-28 18:15:00+08:00,"[7941.0, 6871.0, 5996.6665, 6233.0, 4533.0, 3144.6667, 2812.0, 920.6667]",120.666664
2025-08-29 08:00:00+08:00,2025-08-29 08:15:00+08:00,"[331.66666, 1974.0, 4434.6665, 6489.3335, 6399.6665, 11866.667, 18415.666, 17897.334]",21052.334
2025-08-29 08:15:00+08:00,2025-08-29 08:30:00+08:00,"[1974.0, 4434.6665, 6489.3335, 6399.6665, 11866.667, 18415.666, 17897.334, 18284.334]",8724.0
2025-08-29 08:30:00+08:00,2025-08-29 08:45:00+08:00,"[4434.6665, 6489.3335, 6399.6665, 11866.667, 18415.666, 17897.334, 18284.334, 21052.334]",30599.334
2025-08-29 08:45:00+08:00,2025-08-29 09:00:00+08:00,"[6489.3335, 6399.6665, 11866.667, 18415.666, 17897.334, 18284.334, 21052.334, 8724.0]",34435.0
2025-08-29 09:00:00+08:00,2025-08-29 09:15:00+08:00,"[6399.6665, 11866.667, 18415.666, 17897.334, 18284.334, 21052.334, 8724.0, 30599.334]",29844.666
2025-08-29 09:15:00+08:00,2025-08-29 09:30:00+08:00,"[11866.667, 18415.666, 17897.334, 18284.334, 21052.334, 8724.0, 30599.334, 34435.0]",32804.668
2025-08-29 09:30:00+08:00,2025-08-29 09:45:00+08:00,"[18415.666, 17897.334, 18284.334, 21052.334, 8724.0, 30599.334, 34435.0, 29844.666]",32995.0
2025-08-29 09:45:00+08:00,2025-08-29 10:00:00+08:00,"[17897.334, 18284.334, 21052.334, 8724.0, 30599.334, 34435.0, 29844.666, 32804.668]",44723.332
2025-08-29 10:00:00+08:00,2025-08-29 10:15:00+08:00,"[18284.334, 21052.334, 8724.0, 30599.334, 34435.0, 29844.666, 32804.668, 32995.0]",40798.668
2025-08-29 10:15:00+08:00,2025-08-29 10:30:00+08:00,"[21052.334, 8724.0, 30599.334, 34435.0, 29844.666, 32804.668, 32995.0, 44723.332]",37456.332
2025-08-29 10:30:00+08:00,2025-08-29 10:45:00+08:00,"[8724.0, 30599.334, 34435.0, 29844.666, 32804.668, 32995.0, 44723.332, 40798.668]",50685.332
2025-08-29 10:45:00+08:00,2025-08-29 11:00:00+08:00,"[30599.334, 34435.0, 29844.666, 32804.668, 32995.0, 44723.332, 40798.668, 37456.332]",42809.668
2025-08-29 11:00:00+08:00,2025-08-29 11:15:00+08:00,"[34435.0, 29844.666, 32804.668, 32995.0, 44723.332, 40798.668, 37456.332, 50685.332]",48413.668
2025-08-29 11:15:00+08:00,2025-08-29 11:30:00+08:00,"[29844.666, 32804.668, 32995.0, 44723.332, 40798.668, 37456.332, 50685.332, 42809.668]",53489.668
2025-08-29 11:30:00+08:00,2025-08-29 11:45:00+08:00,"[32804.668, 32995.0, 44723.332, 40798.668, 37456.332, 50685.332, 42809.668, 48413.668]",52224.332
2025-08-29 11:45:00+08:00,2025-08-29 12:00:00+08:00,"[32995.0, 44723.332, 40798.668, 37456.332, 50685.332, 42809.668, 48413.668, 53489.668]",53052.0
2025-08-29 12:00:00+08:00,2025-08-29 12:15:00+08:00,"[44723.332, 40798.668, 37456.332, 50685.332, 42809.668, 48413.668, 53489.668, 52224.332]",50445.668
2025-08-29 12:15:00+08:00,2025-08-29 12:30:00+08:00,"[40798.668, 37456.332, 50685.332, 42809.668, 48413.668, 53489.668, 52224.332, 53052.0]",51104.0
2025-08-29 12:30:00+08:00,2025-08-29 12:45:00+08:00,"[37456.332, 50685.332, 42809.668, 48413.668, 53489.668, 52224.332, 53052.0, 50445.668]",49095.332
2025-08-29 12:45:00+08:00,2025-08-29 13:00:00+08:00,"[50685.332, 42809.668, 48413.668, 53489.668, 52224.332, 53052.0, 50445.668, 51104.0]",49045.0
2025-08-29 13:00:00+08:00,2025-08-29 13:15:00+08:00,"[42809.668, 48413.668, 53489.668, 52224.332, 53052.0, 50445.668, 51104.0, 49095.332]",47540.0
2025-08-29 13:15:00+08:00,2025-08-29 13:30:00+08:00,"[48413.668, 53489.668, 52224.332, 53052.0, 50445.668, 51104.0, 49095.332, 49045.0]",47306.0
2025-08-29 13:30:00+08:00,2025-08-29 13:45:00+08:00,"[53489.668, 52224.332, 53052.0, 50445.668, 51104.0, 49095.332, 49045.0, 47540.0]",44818.668
2025-08-29 13:45:00+08:00,2025-08-29 14:00:00+08:00,"[52224.332, 53052.0, 50445.668, 51104.0, 49095.332, 49045.0, 47540.0, 47306.0]",43026.668
2025-08-29 14:00:00+08:00,2025-08-29 14:15:00+08:00,"[53052.0, 50445.668, 51104.0, 49095.332, 49045.0, 47540.0, 47306.0, 44818.668]",41399.0
2025-08-29 14:15:00+08:00,2025-08-29 14:30:00+08:00,"[50445.668, 51104.0, 49095.332, 49045.0, 47540.0, 47306.0, 44818.668, 43026.668]",40607.668
2025-08-29 14:30:00+08:00,2025-08-29 14:45:00+08:00,"[51104.0, 49095.332, 49045.0, 47540.0, 47306.0, 44818.668, 43026.668, 41399.0]",37241.0
2025-08-29 14:45:00+08:00,2025-08-29 15:00:00+08:00,"[49095.332, 49045.0, 47540.0, 47306.0, 44818.668, 43026.668, 41399.0, 40607.668]",35672.668
2025-08-29 15:00:00+08:00,2025-08-29 15:15:00+08:00,"[49045.0, 47540.0, 47306.0, 44818.668, 43026.668, 41399.0, 40607.668, 37241.0]",25026.334
2025-08-29 15:15:00+08:00,2025-08-29 15:30:00+08:00,"[47540.0, 47306.0, 44818.668, 43026.668, 41399.0, 40607.668, 37241.0, 35672.668]",20341.666
2025-08-29 15:30:00+08:00,2025-08-29 15:45:00+08:00,"[47306.0, 44818.668, 43026.668, 41399.0, 40607.668, 37241.0, 35672.668, 25026.334]",30535.666
2025-08-29 15:45:00+08:00,2025-08-29 16:00:00+08:00,"[44818.668, 43026.668, 41399.0, 40607.668, 37241.0, 35672.668, 25026.334, 20341.666]",9198.0
2025-08-29 16:00:00+08:00,2025-08-29 16:15:00+08:00,"[43026.668, 41399.0, 40607.668, 37241.0, 35672.668, 25026.334, 20341.666, 30535.666]",17443.666
2025-08-29 16:15:00+08:00,2025-08-29 16:30:00+08:00,"[41399.0, 40607.668, 37241.0, 35672.668, 25026.334, 20341.666, 30535.666, 9198.0]",16122.667
2025-08-29 16:30:00+08:00,2025-08-29 16:45:00+08:00,"[40607.668, 37241.0, 35672.668, 25026.334, 20341.666, 30535.666, 9198.0, 17443.666]",14702.667
2025-08-29 16:45:00+08:00,2025-08-29 17:00:00+08:00,"[37241.0, 35672.668, 25026.334, 20341.666, 30535.666, 9198.0, 17443.666, 16122.667]",5300.0
2025-08-29 17:00:00+08:00,2025-08-29 17:15:00+08:00,"[35672.668, 25026.334, 20341.666, 30535.666, 9198.0, 17443.666, 16122.667, 14702.667]",3534.3333
2025-08-29 17:15:00+08:00,2025-08-29 17:30:00+08:00,"[25026.334, 20341.666, 30535.666, 9198.0, 17443.666, 16122.667, 14702.667, 5300.0]",3766.3333
2025-08-29 17:30:00+08:00,2025-08-29 17:45:00+08:00,"[20341.666, 30535.666, 9198.0, 17443.666, 16122.667, 14702.667, 5300.0, 3534.3333]",1138.0
2025-08-29 17:45:00+08:00,2025-08-29 18:00:00+08:00,"[30535.666, 9198.0, 17443.666, 16122.667, 14702.667, 5300.0, 3534.3333, 3766.3333]",247.0
2025-08-29 18:00:00+08:00,2025-08-29 18:15:00+08:00,"[9198.0, 17443.666, 16122.667, 14702.667, 5300.0, 3534.3333, 3766.3333, 1138.0]",43.666668
2025-08-30 08:00:00+08:00,2025-08-30 08:15:00+08:00,"[104.0, 607.6667, 1449.0, 2768.0, 3442.3333, 10340.667, 15720.667, 14283.0]",7333.0
2025-08-30 08:15:00+08:00,2025-08-30 08:30:00+08:00,"[607.6667, 1449.0, 2768.0, 3442.3333, 10340.667, 15720.667, 14283.0, 6990.6665]",20332.334
2025-08-30 08:30:00+08:00,2025-08-30 08:45:00+08:00,"[1449.0, 2768.0, 3442.3333, 10340.667, 15720.667, 14283.0, 6990.6665, 7333.0]",25383.334
2025-08-30 08:45:00+08:00,2025-08-30 09:00:00+08:00,"[2768.0, 3442.3333, 10340.667, 15720.667, 14283.0, 6990.6665, 7333.0, 20332.334]",13449.333
2025-08-30 09:00:00+08:00,2025-08-30 09:15:00+08:00,"[3442.3333, 10340.667, 15720.667, 14283.0, 6990.6665, 7333.0, 20332.334, 25383.334]",25678.0
2025-08-30 09:15:00+08:00,2025-08-30 09:30:00+08:00,"[10340.667, 15720.667, 14283.0, 6990.6665, 7333.0, 20332.334, 25383.334, 13449.333]",13899.333
2025-08-30 09:30:00+08:00,2025-08-30 09:45:00+08:00,"[15720.667, 14283.0, 6990.6665, 7333.0, 20332.334, 25383.334, 13449.333, 25678.0]",26829.0
2025-08-30 09:45:00+08:00,2025-08-30 10:00:00+08:00,"[14283.0, 6990.6665, 7333.0, 20332.334, 25383.334, 13449.333, 25678.0, 13899.333]",16080.333
2025-08-30 10:00:00+08:00,2025-08-30 10:15:00+08:00,"[6990.6665, 7333.0, 20332.334, 25383.334, 13449.333, 25678.0, 13899.333, 26829.0]",13075.667
2025-08-30 10:15:00+08:00,2025-08-30 10:30:00+08:00,"[7333.0, 20332.334, 25383.334, 13449.333, 25678.0, 13899.333, 26829.0, 16080.333]",23736.334
2025-08-30 10:30:00+08:00,2025-08-30 10:45:00+08:00,"[20332.334, 25383.334, 13449.333, 25678.0, 13899.333, 26829.0, 16080.333, 13075.667]",18650.334
2025-08-30 10:45:00+08:00,2025-08-30 11:00:00+08:00,"[25383.334, 13449.333, 25678.0, 13899.333, 26829.0, 16080.333, 13075.667, 23736.334]",34401.0
2025-08-30 11:00:00+08:00,2025-08-30 11:15:00+08:00,"[13449.333, 25678.0, 13899.333, 26829.0, 16080.333, 13075.667, 23736.334, 18650.334]",30134.0
2025-08-30 11:15:00+08:00,2025-08-30 11:30:00+08:00,"[25678.0, 13899.333, 26829.0, 16080.333, 13075.667, 23736.334, 18650.334, 34401.0]",32163.334
2025-08-30 11:30:00+08:00,2025-08-30 11:45:00+08:00,"[13899.333, 26829.0, 16080.333, 13075.667, 23736.334, 18650.334, 34401.0, 30134.0]",33494.668
2025-08-30 11:45:00+08:00,2025-08-30 12:00:00+08:00,"[26829.0, 16080.333, 13075.667, 23736.334, 18650.334, 34401.0, 30134.0, 32163.334]",37825.332
2025-08-30 12:00:00+08:00,2025-08-30 12:15:00+08:00,"[16080.333, 13075.667, 23736.334, 18650.334, 34401.0, 30134.0, 32163.334, 33494.668]",18633.0
2025-08-30 12:15:00+08:00,2025-08-30 12:30:00+08:00,"[13075.667, 23736.334, 18650.334, 34401.0, 30134.0, 32163.334, 33494.668, 37825.332]",18457.334
2025-08-30 12:30:00+08:00,2025-08-30 12:45:00+08:00,"[23736.334, 18650.334, 34401.0, 30134.0, 32163.334, 33494.668, 37825.332, 18633.0]",32149.334
2025-08-30 12:45:00+08:00,2025-08-30 13:00:00+08:00,"[18650.334, 34401.0, 30134.0, 32163.334, 33494.668, 37825.332, 18633.0, 18457.334]",31348.666
2025-08-30 13:00:00+08:00,2025-08-30 13:15:00+08:00,"[34401.0, 30134.0, 32163.334, 33494.668, 37825.332, 18633.0, 18457.334, 32149.334]",4567.0
2025-08-30 13:15:00+08:00,2025-08-30 13:30:00+08:00,"[30134.0, 32163.334, 33494.668, 37825.332, 18633.0, 18457.334, 32149.334, 31348.666]",8709.667
2025-08-30 13:30:00+08:00,2025-08-30 13:45:00+08:00,"[32163.334, 33494.668, 37825.332, 18633.0, 18457.334, 32149.334, 31348.666, 4567.0]",21621.666
2025-08-30 13:45:00+08:00,2025-08-30 14:00:00+08:00,"[33494.668, 37825.332, 18633.0, 18457.334, 32149.334, 31348.666, 4567.0, 8709.667]",17472.334
2025-08-30 14:00:00+08:00,2025-08-30 14:15:00+08:00,"[37825.332, 18633.0, 18457.334, 32149.334, 31348.666, 4567.0, 8709.667, 21621.666]",34308.332
2025-08-30 14:15:00+08:00,2025-08-30 14:30:00+08:00,"[18633.0, 18457.334, 32149.334, 31348.666, 4567.0, 8709.667, 21621.666, 17472.334]",17173.666
2025-08-30 14:30:00+08:00,2025-08-30 14:45:00+08:00,"[18457.334, 32149.334, 31348.666, 4567.0, 8709.667, 21621.666, 17472.334, 34308.332]",28061.0
2025-08-30 14:45:00+08:00,2025-08-30 15:00:00+08:00,"[32149.334, 31348.666, 4567.0, 8709.667, 21621.666, 17472.334, 34308.332, 17173.666]",24542.666
2025-08-30 15:00:00+08:00,2025-08-30 15:15:00+08:00,"[31348.666, 4567.0, 8709.667, 21621.666, 17472.334, 34308.332, 17173.666, 28061.0]",26351.0
2025-08-30 15:15:00+08:00,2025-08-30 15:30:00+08:00,"[4567.0, 8709.667, 21621.666, 17472.334, 34308.332, 17173.666, 28061.0, 24542.666]",12733.333
2025-08-30 15:30:00+08:00,2025-08-30 15:45:00+08:00,"[8709.667, 21621.666, 17472.334, 34308.332, 17173.666, 28061.0, 24542.666, 26351.0]",20215.0
2025-08-30 15:45:00+08:00,2025-08-30 16:00:00+08:00,"[21621.666, 17472.334, 34308.332, 17173.666, 28061.0, 24542.666, 26351.0, 12733.333]",29749.334
2025-08-30 16:00:00+08:00,2025-08-30 16:15:00+08:00,"[17472.334, 34308.332, 17173.666, 28061.0, 24542.666, 26351.0, 12733.333, 20215.0]",13604.333
2025-08-30 16:15:00+08:00,2025-08-30 16:30:00+08:00,"[34308.332, 17173.666, 28061.0, 24542.666, 26351.0, 12733.333, 20215.0, 29749.334]",8122.0
2025-08-30 16:30:00+08:00,2025-08-30 16:45:00+08:00,"[17173.666, 28061.0, 24542.666, 26351.0, 12733.333, 20215.0, 29749.334, 13604.333]",16096.667
2025-08-30 16:45:00+08:00,2025-08-30 17:00:00+08:00,"[28061.0, 24542.666, 26351.0, 12733.333, 20215.0, 29749.334, 13604.333, 8122.0]",13743.667
2025-08-30 17:00:00+08:00,2025-08-30 17:15:00+08:00,"[24542.666, 26351.0, 12733.333, 20215.0, 29749.334, 13604.333, 8122.0, 16096.667]",5120.0
2025-08-30 17:15:00+08:00,2025-08-30 17:30:00+08:00,"[26351.0, 12733.333, 20215.0, 29749.334, 13604.333, 8122.0, 16096.667, 13743.667]",3098.6667
2025-08-30 17:30:00+08:00,2025-08-30 17:45:00+08:00,"[12733.333, 20215.0, 29749.334, 13604.333, 8122.0, 16096.667, 13743.667, 5120.0]",1563.6666
2025-08-30 17:45:00+08:00,2025-08-30 18:00:00+08:00,"[20215.0, 29749.334, 13604.333, 8122.0, 16096.667, 13743.667, 5120.0, 3098.6667]",2190.0
2025-08-30 18:00:00+08:00,2025-08-30 18:15:00+08:00,"[29749.334, 13604.333, 8122.0, 16096.667, 13743.667, 5120.0, 3098.6667, 1563.6666]",255.33333
2025-08-30 18:15:00+08:00,2025-08-30 18:30:00+08:00,"[13604.333, 8122.0, 16096.667, 13743.667, 5120.0, 3098.6667, 1563.6666, 2190.0]",69.0
2025-08-31 08:15:00+08:00,2025-08-31 08:30:00+08:00,"[358.33334, 922.3333, 2951.3333, 5613.0, 7476.0, 8756.667, 14737.667, 21218.0]",17180.0
2025-08-31 08:30:00+08:00,2025-08-31 08:45:00+08:00,"[922.3333, 2951.3333, 5613.0, 7476.0, 8756.667, 14737.667, 21218.0, 9754.0]",33435.0
2025-08-31 08:45:00+08:00,2025-08-31 09:00:00+08:00,"[2951.3333, 5613.0, 7476.0, 8756.667, 14737.667, 21218.0, 9754.0, 17180.0]",14994.0
2025-08-31 09:00:00+08:00,2025-08-31 09:15:00+08:00,"[5613.0, 7476.0, 8756.667, 14737.667, 21218.0, 9754.0, 17180.0, 33435.0]",16164.667
2025-08-31 09:15:00+08:00,2025-08-31 09:30:00+08:00,"[7476.0, 8756.667, 14737.667, 21218.0, 9754.0, 17180.0, 33435.0, 14994.0]",20487.0
2025-08-31 09:30:00+08:00,2025-08-31 09:45:00+08:00,"[8756.667, 14737.667, 21218.0, 9754.0, 17180.0, 33435.0, 14994.0, 16164.667]",31254.0
2025-08-31 09:45:00+08:00,2025-08-31 10:00:00+08:00,"[14737.667, 21218.0, 9754.0, 17180.0, 33435.0, 14994.0, 16164.667, 20487.0]",35609.332
2025-08-31 10:00:00+08:00,2025-08-31 10:15:00+08:00,"[21218.0, 9754.0, 17180.0, 33435.0, 14994.0, 16164.667, 20487.0, 31254.0]",39477.332
2025-08-31 10:15:00+08:00,2025-08-31 10:30:00+08:00,"[9754.0, 17180.0, 33435.0, 14994.0, 16164.667, 20487.0, 31254.0, 35609.332]",33407.668
2025-08-31 10:30:00+08:00,2025-08-31 10:45:00+08:00,"[17180.0, 33435.0, 14994.0, 16164.667, 20487.0, 31254.0, 35609.332, 39477.332]",26253.0
2025-08-31 10:45:00+08:00,2025-08-31 11:00:00+08:00,"[33435.0, 14994.0, 16164.667, 20487.0, 31254.0, 35609.332, 39477.332, 33407.668]",18583.334
2025-08-31 11:00:00+08:00,2025-08-31 11:15:00+08:00,"[14994.0, 16164.667, 20487.0, 31254.0, 35609.332, 39477.332, 33407.668, 26253.0]",25628.0
2025-08-31 11:15:00+08:00,2025-08-31 11:30:00+08:00,"[16164.667, 20487.0, 31254.0, 35609.332, 39477.332, 33407.668, 26253.0, 18583.334]",19616.666
2025-08-31 11:30:00+08:00,2025-08-31 11:45:00+08:00,"[20487.0, 31254.0, 35609.332, 39477.332, 33407.668, 26253.0, 18583.334, 25628.0]",51680.0
2025-08-31 11:45:00+08:00,2025-08-31 12:00:00+08:00,"[31254.0, 35609.332, 39477.332, 33407.668, 26253.0, 18583.334, 25628.0, 19616.666]",39517.668
2025-08-31 12:00:00+08:00,2025-08-31 12:15:00+08:00,"[35609.332, 39477.332, 33407.668, 26253.0, 18583.334, 25628.0, 19616.666, 51680.0]",25418.666
2025-08-31 12:15:00+08:00,2025-08-31 12:30:00+08:00,"[39477.332, 33407.668, 26253.0, 18583.334, 25628.0, 19616.666, 51680.0, 39517.668]",36344.332
2025-08-31 12:30:00+08:00,2025-08-31 12:45:00+08:00,"[33407.668, 26253.0, 18583.334, 25628.0, 19616.666, 51680.0, 39517.668, 25418.666]",49170.332
2025-08-31 12:45:00+08:00,2025-08-31 13:00:00+08:00,"[26253.0, 18583.334, 25628.0, 19616.666, 51680.0, 39517.668, 25418.666, 36344.332]",35065.668
2025-08-31 13:00:00+08:00,2025-08-31 13:15:00+08:00,"[18583.334, 25628.0, 19616.666, 51680.0, 39517.668, 25418.666, 36344.332, 49170.332]",44529.332
2025-08-31 13:15:00+08:00,2025-08-31 13:30:00+08:00,"[25628.0, 19616.666, 51680.0, 39517.668, 25418.666, 36344.332, 49170.332, 35065.668]",36852.332
2025-08-31 13:30:00+08:00,2025-08-31 13:45:00+08:00,"[19616.666, 51680.0, 39517.668, 25418.666, 36344.332, 49170.332, 35065.668, 44529.332]",34709.332
2025-08-31 13:45:00+08:00,2025-08-31 14:00:00+08:00,"[51680.0, 39517.668, 25418.666, 36344.332, 49170.332, 35065.668, 44529.332, 36852.332]",41431.332
2025-08-31 14:00:00+08:00,2025-08-31 14:15:00+08:00,"[39517.668, 25418.666, 36344.332, 49170.332, 35065.668, 44529.332, 36852.332, 34709.332]",38246.332
2025-08-31 14:15:00+08:00,2025-08-31 14:30:00+08:00,"[25418.666, 36344.332, 49170.332, 35065.668, 44529.332, 36852.332, 34709.332, 41431.332]",37689.668
2025-08-31 14:30:00+08:00,2025-08-31 14:45:00+08:00,"[36344.332, 49170.332, 35065.668, 44529.332, 36852.332, 34709.332, 41431.332, 38246.332]",36298.668
2025-08-31 14:45:00+08:00,2025-08-31 15:00:00+08:00,"[49170.332, 35065.668, 44529.332, 36852.332, 34709.332, 41431.332, 38246.332, 37689.668]",31127.0
2025-08-31 15:00:00+08:00,2025-08-31 15:15:00+08:00,"[35065.668, 44529.332, 36852.332, 34709.332, 41431.332, 38246.332, 37689.668, 36298.668]",31986.334
2025-08-31 15:15:00+08:00,2025-08-31 15:30:00+08:00,"[44529.332, 36852.332, 34709.332, 41431.332, 38246.332, 37689.668, 36298.668, 31127.0]",30166.666
2025-08-31 15:30:00+08:00,2025-08-31 15:45:00+08:00,"[36852.332, 34709.332, 41431.332, 38246.332, 37689.668, 36298.668, 31127.0, 31986.334]",27501.666
2025-08-31 15:45:00+08:00,2025-08-31 16:00:00+08:00,"[34709.332, 41431.332, 38246.332, 37689.668, 36298.668, 31127.0, 31986.334, 30166.666]",24176.334
2025-08-31 16:00:00+08:00,2025-08-31 16:15:00+08:00,"[41431.332, 38246.332, 37689.668, 36298.668, 31127.0, 31986.334, 30166.666, 27501.666]",20497.666
2025-08-31 16:15:00+08:00,2025-08-31 16:30:00+08:00,"[38246.332, 37689.668, 36298.668, 31127.0, 31986.334, 30166.666, 27501.666, 24176.334]",18290.666
2025-08-31 16:30:00+08:00,2025-08-31 16:45:00+08:00,"[37689.668, 36298.668, 31127.0, 31986.334, 30166.666, 27501.666, 24176.334, 20497.666]",15011.333
2025-08-31 16:45:00+08:00,2025-08-31 17:00:00+08:00,"[36298.668, 31127.0, 31986.334, 30166.666, 27501.666, 24176.334, 20497.666, 18290.666]",5218.6665
2025-08-31 17:00:00+08:00,2025-08-31 17:15:00+08:00,"[31127.0, 31986.334, 30166.666, 27501.666, 24176.334, 20497.666, 18290.666, 15011.333]",2751.6667
2025-08-31 17:15:00+08:00,2025-08-31 17:30:00+08:00,"[31986.334, 30166.666, 27501.666, 24176.334, 20497.666, 18290.666, 15011.333, 5218.6665]",2595.3333
2025-08-31 17:30:00+08:00,2025-08-31 17:45:00+08:00,"[30166.666, 27501.666, 24176.334, 20497.666, 18290.666, 15011.333, 5218.6665, 2751.6667]",3225.0
2025-08-31 17:45:00+08:00,2025-08-31 18:00:00+08:00,"[27501.666, 24176.334, 20497.666, 18290.666, 15011.333, 5218.6665, 2751.6667, 2595.3333]",1363.6666
2025-08-31 18:00:00+08:00,2025-08-31 18:15:00+08:00,"[24176.334, 20497.666, 18290.666, 15011.333, 5218.6665, 2751.6667, 2595.3333, 3225.0]",497.33334
2025-08-31 18:15:00+08:00,2025-08-31 18:30:00+08:00,"[20497.666, 18290.666, 15011.333, 5218.6665, 2751.6667, 2595.3333, 3225.0, 1363.6666]",84.0
2025-09-01 08:00:00+08:00,2025-09-01 08:15:00+08:00,"[72.0, 995.0, 2064.6667, 4315.3335, 5549.6665, 7590.3335, 10513.333, 15510.667]",24575.0
2025-09-01 08:15:00+08:00,2025-09-01 08:30:00+08:00,"[995.0, 2064.6667, 4315.3335, 5549.6665, 7590.3335, 10513.333, 15510.667, 21053.666]",27598.666
2025-09-01 08:30:00+08:00,2025-09-01 08:45:00+08:00,"[2064.6667, 4315.3335, 5549.6665, 7590.3335, 10513.333, 15510.667, 21053.666, 24575.0]",29803.0
2025-09-01 08:45:00+08:00,2025-09-01 09:00:00+08:00,"[4315.3335, 5549.6665, 7590.3335, 10513.333, 15510.667, 21053.666, 24575.0, 27598.666]",32296.0
2025-09-01 09:00:00+08:00,2025-09-01 09:15:00+08:00,"[5549.6665, 7590.3335, 10513.333, 15510.667, 21053.666, 24575.0, 27598.666, 29803.0]",34444.332
2025-09-01 09:15:00+08:00,2025-09-01 09:30:00+08:00,"[7590.3335, 10513.333, 15510.667, 21053.666, 24575.0, 27598.666, 29803.0, 32296.0]",36760.0
2025-09-01 09:30:00+08:00,2025-09-01 09:45:00+08:00,"[10513.333, 15510.667, 21053.666, 24575.0, 27598.666, 29803.0, 32296.0, 34444.332]",38863.332
2025-09-01 09:45:00+08:00,2025-09-01 10:00:00+08:00,"[15510.667, 21053.666, 24575.0, 27598.666, 29803.0, 32296.0, 34444.332, 36760.0]",40251.0
